[2861157.570] Initializing Modding Framework.
[2861157.570] Connected to modding database!
[2861157.570] Ensuring Foreign Key support is enabled and set to initially deferred.
[2861157.570] Checking database version...
[2861157.570] Modding database is up-to-date!
[2861157.570] Initializing Services...
[2861157.570] Component Discovery Service initialized.
[2861157.570] File Service initialized.
[2861157.570] Localization Service initialized.
[2861157.570] Mod Association Service initialized
[2861157.570] Mod Discovery Service initialized.
[2861157.570] Mod Loader Service initialized.
[2861157.570] Mod Selection Service missing. Skipping.
[2861157.570] Ownership Service initialized.
[2861157.570] Properties Service initialized.
[2861157.573] Setting Discovery Service initialized.
[2861157.574] Subscription Service - Detected 145 subscriptions
[2861157.575] Subscription Service - Subscription 3792052697 - Installed? 1, Downloading? 0, DownloadPending? 0
[2868726.080] UpdateAudio - Loading Platforms/Windows/Audio/XP_Common_Ambiences.bnk
[2868726.080] UpdateAudio - Loading Platforms/Windows/Audio/XP_Common_Ambiences.txt
[2868726.080] UpdateAudio - Loading Platforms/Windows/Audio/XP_Common_Ambiences.xml
[2868726.081] UpdateAudio - Loading Platforms/Windows/Audio/XP_Common_UI_Bank.bnk
[2868726.081] UpdateAudio - Loading Platforms/Windows/Audio/XP_Common_UI_Bank.txt
[2868726.081] UpdateAudio - Loading Platforms/Windows/Audio/XP_Common_UI_Bank.xml
[2868726.081] UpdateAudio - Loading Platforms/Windows/Audio/XP_Common_Unit_Bank_3D.bnk
[2868726.081] UpdateAudio - Loading Platforms/Windows/Audio/XP_Common_Unit_Bank_3D.txt
[2868726.082] UpdateAudio - Loading Platforms/Windows/Audio/XP_Common_Unit_Bank_3D.xml
[2868726.082] Applying Component - Expansion1Icons (UpdateIcons)
[2868726.082] UpdateIcons - Loading Data/Expansion1_Icons_Buildings.xml
[2868726.082] UpdateIcons - Loading Data/Expansion1_Icons_CityBanner.xml
[2868726.082] UpdateIcons - Loading Data/Expansion1_Icons_CityStates.xml
[2868726.083] UpdateIcons - Loading Data/Expansion1_Icons_Civilopedia.xml
[2868726.083] UpdateIcons - Loading Data/Expansion1_Icons_Diplomacy.xml
[2868726.083] UpdateIcons - Loading Data/Expansion1_Icons_District_Buildings.xml
[2868726.083] UpdateIcons - Loading Data/Expansion1_Icons_Districts.xml
[2868726.084] UpdateIcons - Loading Data/Expansion1_Icons_Emergencies.xml
[2868726.084] UpdateIcons - Loading Data/Expansion1_Icons_Features.xml
[2868726.084] UpdateIcons - Loading Data/Expansion1_Icons_FontIcons.xml
[2868726.084] UpdateIcons - Loading Data/Expansion1_Icons_FreeCities.xml
[2868726.085] UpdateIcons - Loading Data/Expansion1_Icons_GovernorPromotions.xml
[2868726.085] UpdateIcons - Loading Data/Expansion1_Icons_Governors.xml
[2868726.085] UpdateIcons - Loading Data/Expansion1_Icons_HistoricMoments.xml
[2868726.085] UpdateIcons - Loading Data/Expansion1_Icons_Improvements.xml
[2868726.085] UpdateIcons - Loading Data/Expansion1_Icons_Notifications.xml
[2868726.086] UpdateIcons - Loading Data/Expansion1_Icons_Operations.xml
[2868726.086] UpdateIcons - Loading Data/Expansion1_Icons_Policies.xml
[2868726.086] UpdateIcons - Loading Data/Expansion1_Icons_Projects.xml
[2868726.086] UpdateIcons - Loading Data/Expansion1_Icons_Resources.xml
[2868726.086] UpdateIcons - Loading Data/Expansion1_Icons_Stats.xml
[2868726.086] UpdateIcons - Loading Data/Expansion1_Icons_UnitPortraits.xml
[2868726.086] UpdateIcons - Loading Data/Expansion1_Icons_Units.xml
[2868726.087] Applying Component - Expansion2Icons (UpdateIcons)
[2868726.087] UpdateIcons - Loading Data/Expansion2_Icons_Beliefs.xml
[2868726.087] UpdateIcons - Loading Data/Expansion2_Icons_Buildings.xml
[2868726.087] UpdateIcons - Loading Data/Expansion2_Icons_CityStates.xml
[2868726.087] UpdateIcons - Loading Data/Expansion2_Icons_Civics.xml
[2868726.087] UpdateIcons - Loading Data/Expansion2_Icons_Civilizations.xml
[2868726.087] UpdateIcons - Loading Data/Expansion2_Icons_DistrictBuildings.xml
[2868726.089] UpdateIcons - Loading Data/Expansion2_Icons_Districts.xml
[2868726.089] UpdateIcons - Loading Data/Expansion2_Icons_EnvironmentalEffects.xml
[2868726.089] UpdateIcons - Loading Data/Expansion2_Icons_Features.xml
[2868726.090] UpdateIcons - Loading Data/Expansion2_Icons_FontIcons.xml
[2868726.090] UpdateIcons - Loading Data/Expansion2_Icons_Governments.xml
[2868726.090] UpdateIcons - Loading Data/Expansion2_Icons_GovernorPromotions.xml
[2868726.090] UpdateIcons - Loading Data/Expansion2_Icons_Governors.xml
[2868726.090] UpdateIcons - Loading Data/Expansion2_Icons_Leaders.xml
[2868726.091] UpdateIcons - Loading Data/Expansion2_Icons_Notifications.xml
[2868726.091] UpdateIcons - Loading Data/Expansion2_Icons_Operations.xml
[2868726.091] UpdateIcons - Loading Data/Expansion2_Icons_Policies.xml
[2868726.091] UpdateIcons - Loading Data/Expansion2_Icons_Projects.xml
[2868726.092] UpdateIcons - Loading Data/Expansion2_Icons_Proposals.xml
[2868726.092] UpdateIcons - Loading Data/Expansion2_Icons_Stats.xml
[2868726.092] UpdateIcons - Loading Data/Expansion2_Icons_Tech.xml
[2868726.092] UpdateIcons - Loading Data/Expansion2_Icons_UnitActions.xml
[2868726.093] UpdateIcons - Loading Data/Expansion2_Icons_UnitPortraits.xml
[2868726.093] UpdateIcons - Loading Data/Expansion2_Icons_Units.xml
[2868726.093] UpdateIcons - Loading Data/Expansion2_Icons_Victories.xml
[2868726.093] UpdateIcons - Loading Data/Expansion2_Icons_Wonders.xml
[2868726.093] UpdateIcons - Loading Data/Expansion2_Icons_Yields.xml
[2868726.094] Applying Component - Expansion1InGameUI (AddUserInterfaces)
[2868726.096] Applying Component - Expansion1_ReportScreen (ReplaceUIScript)
[2868726.096] Applying Component - Expansion1_NewTurnPanel (ReplaceUIScript)
[2868726.096] Applying Component - Expansion1_WorldTracker (ReplaceUIScript)
[2868726.096] Applying Component - Expansion1_EspionageChooser (ReplaceUIScript)
[2868726.097] Applying Component - Expansion1_EspionageOverview (ReplaceUIScript)
[2868726.097] Applying Component - Expansion1_TutorialUIRoot (ReplaceUIScript)
[2868726.097] Applying Component - Expansion1_InGameTopOptionsMenu (ReplaceUIScript)
[2868726.097] Applying Component - Expansion1_ResearchChooser (ReplaceUIScript)
[2868726.099] Applying Component - Expansion2_ActionPanel (ReplaceUIScript)
[2868726.099] Applying Component - Expansion2_ARXManager (ReplaceUIScript)
[2868726.099] Applying Component - Expansion2_CityPanel (ReplaceUIScript)
[2868726.100] Applying Component - Expansion2_CityPanelOverview (ReplaceUIScript)
[2868726.100] Applying Component - Expansion2_CityStates (ReplaceUIScript)
[2868726.100] Applying Component - Expansion2_CivicsTree (ReplaceUIScript)
[2868726.101] Applying Component - Expansion2_DeclareWarPopup (ReplaceUIScript)
[2868726.101] Applying Component - Expansion2_DiplomacyActionView (ReplaceUIScript)
[2868726.101] Applying Component - Expansion2_DiplomacyRibbon (ReplaceUIScript)
[2868726.102] Applying Component - Expansion2_FullscreenMapPopup (ReplaceUIScript)
[2868726.102] Applying Component - Expansion2_GovernmentScreen (ReplaceUIScript)
[2868726.102] Applying Component - Expansion2_LaunchBar (ReplaceUIScript)
[2868726.103] Applying Component - Expansion2_ModalLensPanel (ReplaceUIScript)
[2868726.103] Applying Component - Expansion2_MinimapPanel (ReplaceUIScript)
[2868726.103] Applying Component - Expansion2_PartialScreenHooks (ReplaceUIScript)
[2868726.104] Applying Component - Expansion2_PlotToolTip (ReplaceUIScript)
[2868726.104] Applying Component - Expansion2_RazeCity (ReplaceUIScript)
[2868726.105] Applying Component - Expansion2_SelectedUnit (ReplaceUIScript)
[2868726.105] Applying Component - Expansion2_TechTree (ReplaceUIScript)
[2868726.105] Applying Component - Expansion2_TopPanel (ReplaceUIScript)
[2868726.106] Applying Component - Expansion2_UnitPanel (ReplaceUIScript)
[2868726.106] Applying Component - Expansion2_WorldInput (ReplaceUIScript)
[2868726.106] Applying Component - Expansion2_WorldRankings (ReplaceUIScript)
[2868726.106] Applying Component - Expansion2_Files (ImportFiles)
[2868726.161] Applying Component - RulersOfEnglandArt (UpdateArt)
[2868726.162] ModArtLoader - Loading RulersOfEngland.dep
[2868726.162] Applying Component - RulersOfEnglandAudio (UpdateAudio)
[2868726.162] UpdateAudio - Loading Platforms/Windows/Audio/XP4_DLC04Banks.ini
[2868726.162] Applying Component - RulersOfEnglandGameplay (UpdateDatabase)
[2868726.162] UpdateDatabase - Loading Data/RulersOfEngland_RemoveData.xml
[2868726.163] UpdateDatabase - Loading Data/RulersOfEngland_Civilizations.xml
[2868726.163] UpdateDatabase - Loading Data/RulersOfEngland_Leaders.xml
[2868726.168] UpdateDatabase - Loading Data/RulersOfEngland_Modifiers.xml
[2868726.170] Applying Component - RulersOfEnglandColors (UpdateColors)
[2868726.170] UpdateColors - Loading Data/RulersOfEngland_Colors.xml
[2868726.170] Applying Component - RulersOfEnglandGameplay_XP2 (UpdateDatabase)
[2868726.170] UpdateDatabase - Loading Data/RulersOfEngland_RemoveData.xml
[2868726.171] UpdateDatabase - Loading Data/RulersOfEngland_RemoveData_Expansion2.xml
[2868726.171] UpdateDatabase - Loading Data/RulersOfEngland_Expansion2.xml
[2868726.172] Applying Component - RulersOfEnglandIcons (UpdateIcons)
[2868726.172] UpdateIcons - Loading Data/RulersOfEngland_Icons_Leaders.xml
[2868726.172] Applying Component - RulersOfEnglandText (UpdateText)
[2868726.172] Creating database save point.
[2868726.172] LocalizedText - Loading Text/RulersOfEngland_RemoveText.xml
[2868726.173] LocalizedText - Loading Text/en_US/RulersOfEngland_Civilopedia_Text.xml
[2868726.173] LocalizedText - Loading Text/en_US/RulersOfEngland_ConfigText.xml
[2868726.174] LocalizedText - Loading Text/en_US/RulersOfEngland_Text.xml
[2868726.175] LocalizedText - Loading Text/RulersOfEngland_Translations_ConfigText.xml
[2868726.176] LocalizedText - Loading Text/RulersOfEngland_Translations_Text.xml
[2868726.188] Successfully released save point.
[2868726.188] Applying Component - CPL_Helper (AddGameplayScripts)
[2868726.188] GameplayScripts - Registering D:/Steam/steamapps/workshop/content/289070/3792052697/data/MP_helper.lua
[2868726.188] Applying Component - CPL_XML (UpdateDatabase)
[2868726.189] UpdateDatabase - Loading data/Victories.xml
[2868726.190] Applying Component - MPH_INGAME_TEXTS (UpdateText)
[2868726.190] Creating database save point.
[2868726.190] LocalizedText - Loading lang/Text_BR.xml
[2868726.193] LocalizedText - Loading lang/Text_CN.xml
[2868726.195] LocalizedText - Loading lang/Text_DE.xml
[2868726.198] LocalizedText - Loading lang/Text_EN.xml
[2868726.200] LocalizedText - Loading lang/Text_FR.xml
[2868726.204] LocalizedText - Loading lang/Text_JP.xml
[2868726.206] LocalizedText - Loading lang/Text_KO.xml
[2868726.209] LocalizedText - Loading lang/Text_RU.xml
[2868726.216] Successfully released save point.
[2868726.216] Applying Component - AN_Import (ImportFiles)
[2868726.217] Applying Component - Anonymous_Icon (UpdateIcons)
[2868726.217] UpdateIcons - Loading icons/Anonymous_Icons.xml
[2868726.218] Applying Component - SF_Import (ImportFiles)
[2868726.218] Applying Component - Sudden_Death_Icon (UpdateIcons)
[2868726.218] UpdateIcons - Loading icons/Sudden_Death_Icons.xml
[2868726.219] Applying Component - ZYL_GoodyHutReminder (AddGameplayScripts)
[2868726.219] GameplayScripts - Registering D:/Steam/steamapps/workshop/content/289070/3792052697/GBR/Goodyhuts_Boost_GP.lua
[2868726.219] Applying Component - ZYL_SettingsData (UpdateDatabase)
[2868726.220] UpdateDatabase - Loading Settings/TPT_Settings.sql
[2868726.220] Applying Component - ZYL_BRS_ReportsList_Database (UpdateDatabase)
[2868726.220] UpdateDatabase - Loading BRS/RLL/ReportsListLoader.sql
[2868726.221] Applying Component - ZYL_ExtraHotkeys_Gameplay (UpdateDatabase)
[2868726.221] UpdateDatabase - Loading NHK/SQL/QueriesGameplay.sql
[2868726.221] Applying Component - ZYL_QoL_Text (UpdateText)
[2868726.221] Creating database save point.
[2868726.221] LocalizedText - Loading BPC/BetterPantheonChooser_Config_Text.xml
[2868726.222] LocalizedText - Loading BRS/Config/BRS_Config_Text.xml
[2868726.223] LocalizedText - Loading BRS/Text/BetterReportScreen_Text.xml
[2868726.224] LocalizedText - Loading BRS/Text/BetterReportScreen_Text_zh_Hans_CN.xml
[2868726.224] LocalizedText - Loading BRS/Text/BetterReportScreen_Text_zh_Hant_HK.xml
[2868726.225] LocalizedText - Loading NHK/Config_GreatPeople_Recruit_Text.xml
[2868726.226] LocalizedText - Loading NHK/Config_Mappin_Text.xml
[2868726.226] LocalizedText - Loading NHK/Config_TurnTime_Text.xml
[2868726.228] LocalizedText - Loading NHK/GameCfg_Text.xml
[2868726.228] LocalizedText - Loading Settings/TPT_Settings_Text.xml
[2868726.228] LocalizedText - Loading TCP/Text_TCP.xml
[2868726.229] LocalizedText - Loading TPE/TopPanel_Text.xml
[2868726.230] LocalizedText - Loading lang/Blacklist_Text.xml
[2868726.230] LocalizedText - Loading lang/ZYL_Text.xml
[2868726.232] Successfully released save point.
[2868726.232] Applying Component - ZYL_Settings (AddUserInterfaces)
[2868726.232] Applying Component - ZYL_MapPinHotkeys (AddUserInterfaces)
[2868726.233] Applying Component - ZYL_GreatPersonHotkey (AddUserInterfaces)
[2868726.233] Applying Component - ZYL_BRS_Analysis (AddUserInterfaces)
[2868726.234] Applying Component - ZYL_BRS_Font (ImportFiles)
[2868726.234] Applying Component - ZYL_BRS_ReportsList_Import (ImportFiles)
[2868726.235] Applying Component - ZYLPVP_BBG_IG_001_BBG_CoreScript (AddGameplayScripts)
[2868726.235] GameplayScripts - Registering D:/Steam/steamapps/workshop/content/289070/3792052697/Components/BBG/scripts/bbg_script.lua
[2868726.235] Applying Component - ZYL_CanadaNationalParkYields (AddGameplayScripts)
[2868726.236] GameplayScripts - Registering D:/Steam/steamapps/workshop/content/289070/3792052697/Components/BBG/scripts/canada_national_park_yields.lua
[2868726.236] Applying Component - ZYLPVP_BBG_IG_002_bbg_uitogameplay_dummy_xml (AddUserInterfaces)
[2868726.236] Applying Component - ZYLPVP_BBG_IG_003_bbg_uitogameplay_lua (ImportFiles)
[2868726.238] Applying Component - ZYLPVP_BBG_IG_081_bbg_Icons (UpdateIcons)
[2868726.238] UpdateIcons - Loading Components/BBG/data/new_bbg_icons.xml
[2868726.238] Applying Component - ZYLPVP_BBG_IG_084_bbg_files (ImportFiles)
[2868726.238] Applying Component - ZYLPVP_BBM_IG_001_BBS_ICONS (UpdateIcons)
[2868726.238] UpdateIcons - Loading Components/BBM/sql/bbs_icons_wonders.sql
[2868726.239] Applying Component - ZYLPVP_BBM_IG_005_BBS_Gameplay_test (UpdateText)
[2868726.239] Creating database save point.
[2868726.239] LocalizedText - Loading Components/BBM/Lang/ZYL_HorizontalRichMainland_Text.xml
[2868726.240] LocalizedText - Loading Components/BBM/Lang/ZYL_RichMainland_Text.xml
[2868726.241] LocalizedText - Loading Components/BBM/Lang/ZYL_RingMainland_Text.xml
[2868726.241] Error parsing D:/Steam/steamapps/workshop/content/289070/3792052697/Components/BBM/Lang/ZYL_RingMainland_Text.xml
[2868726.241] Warning: LocalizedText - Failed loading XML.
[2868726.241] LocalizedText - Loading Components/BBM/Lang/chinese.xml
[2868726.243] LocalizedText - Loading Components/BBM/Lang/english.xml
[2868726.245] LocalizedText - Loading Components/BBM/Lang/french.xml
[2868726.246] LocalizedText - Loading Components/BBM/Lang/german.xml
[2868726.248] LocalizedText - Loading Components/BBM/Lang/japanese.xml
[2868726.250] LocalizedText - Loading Components/BBM/Lang/korean.xml
[2868726.252] LocalizedText - Loading Components/BBM/Lang/portuguese.xml
[2868726.254] LocalizedText - Loading Components/BBM/Lang/russian.xml
[2868726.256] Successfully released save point.
[2868726.256] Applying Component - ZYLPVP_BBM_IG_020_BBM_UI (AddUserInterfaces)
[2868726.258] Applying Component - ZYLPVP_BetterDealWindow_IG_002_ADW_UpdateText (UpdateText)
[2868726.258] Creating database save point.
[2868726.258] LocalizedText - Loading Components/BetterDealWindow/Text/BDW_Text.xml
[2868726.258] LocalizedText - Loading Components/BetterDealWindow/Text/BDW_Text_CN.xml
[2868726.259] LocalizedText - Loading Components/BetterDealWindow/Text/BDW_Text_DE.xml
[2868726.259] LocalizedText - Loading Components/BetterDealWindow/Text/BDW_Text_ES.xml
[2868726.260] LocalizedText - Loading Components/BetterDealWindow/Text/BDW_Text_FR.xml
[2868726.260] LocalizedText - Loading Components/BetterDealWindow/Text/BDW_Text_IT.xml
[2868726.261] LocalizedText - Loading Components/BetterDealWindow/Text/BDW_Text_JP.xml
[2868726.262] LocalizedText - Loading Components/BetterDealWindow/Text/BDW_Text_KR.xml
[2868726.262] LocalizedText - Loading Components/BetterDealWindow/Text/BDW_Text_PL.xml
[2868726.263] LocalizedText - Loading Components/BetterDealWindow/Text/BDW_Text_PT.xml
[2868726.263] LocalizedText - Loading Components/BetterDealWindow/Text/BDW_Text_RU.xml
[2868726.264] Successfully released save point.
[2868726.264] Applying Component - ZYLPVP_DetailedMapTacks_IG_001_dmt_yieldcalculator (AddUserInterfaces)
[2868726.265] Applying Component - ZYLPVP_DetailedMapTacks_IG_002_dmt_text (UpdateText)
[2868726.265] Creating database save point.
[2868726.265] LocalizedText - Loading Components/DetailedMapTacks/config/en_us/dmt_options_text.xml
[2868726.265] LocalizedText - Loading Components/DetailedMapTacks/text/en_us/dmt_text.xml
[2868726.266] LocalizedText - Loading Components/DetailedMapTacks/config/dmt_options_translations_text.xml
[2868726.266] LocalizedText - Loading Components/DetailedMapTacks/text/dmt_translations_text.xml
[2868726.268] Successfully released save point.
[2868726.268] Applying Component - ZYL_TurnTimeHotkey (AddUserInterfaces)
[2868726.268] Applying Component - GreatNegotiatorsArt (UpdateArt)
[2868726.268] ModArtLoader - Loading GreatNegotiators.dep
[2868726.268] Applying Component - GreatNegotiatorsAudio (UpdateAudio)
[2868726.269] UpdateAudio - Loading Platforms/Windows/Audio/XP4_DLC02Banks.ini
[2868726.269] Applying Component - GreatNegotiatorsGameplay (UpdateDatabase)
[2868726.269] UpdateDatabase - Loading Data/GreatNegotiators_RemoveData.xml
[2868726.270] UpdateDatabase - Loading Data/GreatNegotiators_Civilizations.xml
[2868726.270] UpdateDatabase - Loading Data/GreatNegotiators_Districts.xml
[2868726.270] UpdateDatabase - Loading Data/GreatNegotiators_Leaders.xml
[2868726.275] UpdateDatabase - Loading Data/GreatNegotiators_Modifiers.xml
[2868726.275] UpdateDatabase - Loading Data/GreatNegotiators_Units.xml
[2868726.275] Applying Component - GreatNegotiatorsColors (UpdateColors)
[2868726.276] UpdateColors - Loading Data/GreatNegotiators_Colors.xml
[2868726.276] Applying Component - GreatNegotiatorsGameplay_XP2 (UpdateDatabase)
[2868726.276] UpdateDatabase - Loading Data/GreatNegotiators_RemoveData.xml
[2868726.276] UpdateDatabase - Loading Data/GreatNegotiators_RemoveData_Expansion2.xml
[2868726.276] UpdateDatabase - Loading Data/GreatNegotiators_Expansion2.xml
[2868726.278] Applying Component - GreatNegotiatorsIcons (UpdateIcons)
[2868726.278] UpdateIcons - Loading Data/GreatNegotiators_Icons_Buildings.xml
[2868726.278] UpdateIcons - Loading Data/GreatNegotiators_Icons_Civilizations.xml
[2868726.278] UpdateIcons - Loading Data/GreatNegotiators_Icons_Districts.xml
[2868726.278] UpdateIcons - Loading Data/GreatNegotiators_Icons_Leaders.xml
[2868726.278] UpdateIcons - Loading Data/GreatNegotiators_Icons_UnitPortraits.xml
[2868726.279] UpdateIcons - Loading Data/GreatNegotiators_Icons_Units.xml
[2868726.279] Applying Component - GreatNegotiatorsARX (UpdateLogitechARX)
[2868726.279] UpdateARX - Loading Data/ARX/Civ_LEADER_ABRAHAM_LINCOLN.png
[2868726.280] UpdateARX - Loading Data/ARX/Civ_LEADER_NZINGA_MBANDE.png
[2868726.280] UpdateARX - Loading Data/ARX/Civ_LEADER_SALADIN_ALT.png
[2868726.281] Applying Component - GreatNegotiatorsText (UpdateText)
[2868726.281] Creating database save point.
[2868726.281] LocalizedText - Loading Text/GreatNegotiators_RemoveText.xml
[2868726.281] LocalizedText - Loading Text/en_US/GreatNegotiators_Civilopedia_Text.xml
